1,HIDE AND SEEK,Usagi,
2,1, 8,1,15, 0
3,one

5, -3,17,15, 0,0,0, 0,0, 1, 0,1, 2,2,2, 2
6, -2,7,7, 1,1,1, 0,1, 1

5, 1,19,3, 0,0,0, 0,0, 1, 0,1.1, 2,2,2, 4
5, 1,17,3, 0,0,0, 0,0, 1, 0,1.1, 2,2,2, 4
5, 1,15,3, 0,0,0, 0,0, 1, 0,1.1, 2,2,2, 4

5, 3,19,3, 0,0,0, 0,0, 1, 0,1.1, 2,2,2, 4
5, 3,17,3, 0,0,0, 0,0, 1, 0,1.1, 2,2,2, 4
5, 3,15,3, 0,0,0, 0,0, 1, 0,1.1, 2,2,2, 4

5, 5,19,3, 0,0,0, 0,0, 1, 0,1.1, 2,2,2, 4
5, 5,17,3, 0,0,0, 0,0, 1, 0,1.1, 2,2,2, 4
5, 5,15,3, 0,0,0, 0,0, 1, 0,1.1, 2,2,2, 4

5, 7,19,3, 0,0,0, 0,0, 1, 0,1.1, 2,2,2, 4
5, 7,17,3, 0,0,0, 0,0, 1, 0,1.1, 2,2,2, 4
5, 7,15,3, 0,0,0, 0,0, 1, 0,1.1, 2,2,2, 4

5, 6,12,4, 0,0,0, 0,0, 10, 0,1.1, 4,4,4, 4
5, 6,8,8, 0,0,0, 0,0, 10, 0,1.1, 4,4,4, 4

5, 2,18,0, 0,0,0, 0,0, 1, 0,1, 4,4,4, 2
4, 0,7,-1

6, 0,-8,0, 8,8,8, 0,1, 1

5, 3,3,11, 0,0,0, 0,0, 1, 0,1, 2,2,2, 4
5, 3,1,11, 0,0,0, 0,0, 1, 0,1, 2,2,2, 4
5, 3,3,13, 0,0,0, 0,0, 1, 0,1, 2,2,2, 4
5, 3,1,13, 0,0,0, 0,0, 1, 0,1, 2,2,2, 4
5, 3,3,15, 0,0,0, 0,0, 1, 0,1, 2,2,2, 4
5, 3,1,15, 0,0,0, 0,0, 1, 0,1, 2,2,2, 4

5, 11,3,3, 0,0,0, 0,0, 1, 0,1, 2,2,2, 4
5, 13,3,3, 0,0,0, 0,0, 1, 0,1, 2,2,2, 4
5, 15,3,3, 0,0,0, 0,0, 1, 0,1, 2,2,2, 4
5, 11,1,3, 0,0,0, 0,0, 1, 0,1, 2,2,2, 4
5, 13,1,3, 0,0,0, 0,0, 1, 0,1, 2,2,2, 4
5, 15,1,3, 0,0,0, 0,0, 1, 0,1, 2,2,2, 4
